id,unique_id,name,level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db8c5e9a-88c9-3ebc-cf24-3a0fe61bf035,3913,NÃO MÔ CẦU ACYW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a690c6a5-39f7-4885-9213-849209fbd13b,3891,THỦY ĐẬU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b717223a-f1c1-4a10-9708-f361c5a584ca,863,THUỐC KHÁNG LAO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb192e1d-59a7-c4c4-e3e8-3a1d3715fe9a,3963,VI CHẤT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b888c214-359f-f3e3-7059-3a0fe60e2bb9,3911,NÃO MÔ CẦU BC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e81fff-1053-4fb6-b693-fdd49b554ac8,1016,ĐAI - NẸP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51e58fd6-377a-4cd2-bf7b-be50857e4381,1012,THỰC PHẨM BỔ DƯỠNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92244994-7585-4c2b-afb3-d36b8ebc0e9d,1049,RĂNG MIỆNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd7a61b0-a426-44ab-bde8-680b418dbf16,831,THUỐC DẠ DÀY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db311e41-989a-477d-bf3c-57117e2379ee,854,THUỐC TRỊ HO CẢM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab61bb4b-1549-46f3-94f3-e61584e5e79d,989,THUỐC TĂNG CƯỜNG SỨC ĐỀ KHÁNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99af01e7-5225-4d31-99aa-2123473b5065,1077,CHĂM SÓC CÁ NHÂN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291fc83-8394-49a4-e353-3a1e189ecdad,3996,Thiếu máu-Thiếu sắt,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bf886e8-37ae-40ce-ace6-b7d5cce91711,1021,DÙNG NGOÀI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b721f280-2428-4446-bec3-987d77403586,3890,THƯƠNG HÀN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50fb6445-2c83-4135-bf8e-680da7c5eb3d,1026,BỔ NGƯỜI LỚN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7979d0c1-9eb6-dc96-e775-3a1dfe728747,3993,DỊ ỨNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32f7760c-8df4-4bc0-9526-9681840a24dc,942,SINH LÝ - NỘI TIẾT TỐ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fcdcd59-7681-ed1c-8492-3a1e1e91a9e9,3997,THUỐC CHỐNG NÔN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73b31245-9fc7-4520-a418-057c4b957e7f,1038,TIỀN LIỆT TUYẾN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a87289d-8c5a-40ea-bc00-79a9054ceed0,1048,HUYẾT ÁP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f32b30-b8ed-4d77-a250-7926a7a1d48c,1020,TAI MŨI HỌNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201a6747-b34c-4fd4-8108-c8125155a52e,825,BÚT - QUE THỬ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43c471f-bdcd-c9f2-525d-3a133771c24d,3934,MÁY ĐO TỔNG HỢP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4973e37-98a2-0724-f0c0-3a1b438e164c,3954,"SỞI, QUAI BỊ, RUBELLA & THỦY ĐẬU",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf4dc609-62d8-f96f-d8f2-3a15da10f8fe,3940,BỆNH KHÁC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b447d47-f0cb-465c-a2bc-3d677d7ca051,1097,ỐNG HÍT MŨI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66def1ab-f1c7-9d29-20d3-3a133770a629,3933,MÁY HÚT MŨI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cfdb138-9176-469f-b57f-c0f0ad6a5077,1008,KÍNH ÁP TRÒNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8837e648-c77d-4e44-832f-a9b6b2f63922,3799,MÁY XÔNG KHÍ DUNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d64a8eeb-3664-451b-bca3-5caf83907163,1107,THUỐC BÔI SẸO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49415e21-7c1b-d981-075c-3a1d47b7b013,3982,Chức năng Tim,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75922f8f-6bb8-4c24-a4b5-0021e7ef9e5f,1083,THUỐC SÁT KHUẨN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1509dfa-4c34-4191-be67-e8d9fa139e14,3900,VIÊM MÀNG NÃO MỦ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d67eb400-b737-4b1c-95a1-b4ba93d9db62,1042,UNG THƯ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700abcd-b8a4-a808-7f24-3a1ec233fc6e,4002,CHỨC NĂNG TRONG ĐIỀU TRỊ BẰNG THUỐC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d22dffe4-d3d9-4e3a-8179-ef1f2686aa9f,1062,XƯƠNG KHỚP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13579ae7-b59d-42b3-9e3d-c48f4efa3129,3876,6 TRONG 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36405436-c002-4f70-89c9-a26dc32afc59,1045,TIỂU ĐƯỜNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d177fa-5c69-46a2-8d7d-bca408770a0a,832,THUỐC ĐẶT ÂM ĐẠO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26a10b02-9c0b-a764-ab9c-3a0fe60af6bf,3909,VIÊM GAN A+B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71e32219-4df7-40fc-b7a2-05eb35354c2f,1046,TRẺ EM - TIÊU HOÁ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac3a2499-64e9-46f2-acfa-3a0ca9153694,34,VACCINE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d340619-34cc-4c0c-a48e-c5b0271e2acc,848,THUỐC GIÃN CƠ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847ef51-4244-4d77-b822-f838fcc66863,1043,TAI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e24ee27-098f-4567-ac3a-80c5d72fc4b8,986,THUỐC AN THẦN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f468644-d900-4419-9f3c-a2eff8a45fa2,1073,BÔNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d31a7047-d085-471d-90c8-9102bf55f47b,1105,DẦU MÙ U,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73081649-e9c9-45ce-a44b-04e1dc4ad3d0,820,MẮT KÍNH,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415a2bf1-a76a-4e99-a836-a00ca740fe8a,845,GĂNG TAY - VỚ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c0ba64c-53f6-483d-bff8-30379a05c154,1098,THUỐC TRỊ VIÊM XOANG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19acf96e-2491-86b8-0cea-3a2006ebf862,4005,COMBO TEST,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d0980bf-09f6-482a-96c4-a316a90fe0ba,871,NHỎ MẮT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcbd9862-34bd-4ddf-9acc-a1c0fbc5be8c,860,KHÁC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c12e56cf-3f8c-42b5-938d-3c6e621bc5ec,3809,TRÀ BÁNH KẸO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815bbba5-959e-4204-a839-661170d43f98,1110,VIÊN CAI THUỐC LÁ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b50dcda8-be14-a3ca-21eb-3a0fe5ea8a1a,3907,"SỞI, QUAI BỊ, RUBELLA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d400b6ce-9cc0-414c-c32d-3a114e3daa88,3922,THUỐC NHỎ MŨI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec7471fa-2175-4c82-bc39-edd0b98e1a70,1030,SỮA BỘT/NƯỚC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1f3bb44-7ec0-4177-b87a-b8066e58b602,849,"THUỐC TRỊ TRĨ, SUY GIÃN TĨNH MẠCH",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38af6a7a-5d23-5c45-9e00-3a14b37b90f7,3938,NHIỆT KẾ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c82fd32b-0dec-6e3d-9520-3a1d47bbd8a5,3991,BỆNH THẦN KINH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99f95a1c-0eab-427b-b873-094a482ba061,1086,THUỐC XỊT MŨI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b27583b2-8383-f167-159b-3a1c404ba1bf,3956,THUỐC GIẢM CÂN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56fa117b-4d5c-4f4a-9b48-20d16d6c236e,838,DỤNG CỤ Y TẾ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8ef77f3-d208-41f6-8441-c03eeaa27a39,3796,MÁY ĐO HUYẾT ÁP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8b55fc-14d9-3c2a-ae31-3a1d47b5ea1c,3980,Chức năng Thận,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734877d8-394d-4bc7-975a-ae996accd3d4,1093,THUỐC PHUN XỊT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9445ce8-c228-482c-bfbf-446f15c25c2e,873,THUỐC GIẢM ĐAU KHÁNG VIÊM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21c333b8-3373-4725-9c5c-646e7fb1959d,3811,BAO CAO SU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c9728f7-f7ed-43cf-9488-0a9d1a280626,3886,ROTA VIRUS,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363c911-a247-49c3-94df-49f004f12404,3798,MÁY TẠO OXY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be6a5938-f389-4b59-b715-21759c711f8d,1011,CHĂM SÓC CÁ NHÂN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce3c0fec-af06-4eb6-af09-cc112d4d94e9,822,BĂNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451d904e-9f0d-ebba-df93-3a12b716e56d,3925,HUYẾT THANH KHÁNG DẠI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f92769e-af61-d82d-9b05-3a0fe62314e3,3917,UỐN VÁN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324cbde9-7197-4501-90f1-8833d95484d0,887,THUỐC TAI MŨI HỌNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321eb6f-3213-825d-b8b2-3a1d37149151,3959,BỆNH TRUYỀN NHIỄM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0937963e-0e79-4624-98c5-89f58c06ff14,829,THUỐC CHỐNG TRẦM CẢM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f43b8d47-b354-4cde-b2ed-3a1d47b9bb9a,3985,HUYẾT HỌC - TẾ BÀO MÁU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12884120-4323-43dd-8e13-cdc0f259cc4d,1082,SIRO KHÁNG SINH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a011f8a8-3a58-4db2-8423-8e0e5656e854,1090,THUỐC TRỊ MỤN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c91291e-eb3e-45b1-393e-3a12dff3493d,3929,THUỐC ĐƯỜNG TIẾT NIỆU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29f894a9-4ef7-4056-b55b-a8846ac20bec,982,MỞ TỦ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8409407b-4185-4e9e-b710-a2605f8c6b90,1019,NHỎ MẮT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab62c1ec-ef03-8cf5-449a-3a1047cb4f2e,3919,VIÊM MÀNG NÃO MÔ CẦU NHÓM B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fffe6cd4-674e-4494-a93b-4d195cdb3b05,1053,GAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4528061-a40b-4aac-907a-826f6c66716a,1022,KHÁC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2989d8-f522-421c-aa7a-1a5dcc8f860f,900,THUỐC TIM MẠCH HUYẾT ÁP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a13208b8-c2b8-c1bf-0574-3a1d37165f86,3965,YẾU TỐ VIÊM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b5c2ae9-c4f9-4042-97b1-7c2ee2ce758a,3797,MÁY ĐO SPO2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30ca9876-70d2-478c-8d4d-c88ce1ee8d14,1015,KHÁC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940d7aad-db72-446b-98dc-052a285bfdd0,1036,TIM MẠCH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62925781-e2d2-4cb1-a741-01a4d88d3e72,1014,ĐỒ DÙNG GIA ĐÌNH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a9a055b-b279-499e-9f78-f3e47cc01e18,1007,KÍNH MÁT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31c5ef25-4328-480e-99d1-72741327c229,1055,SINH LÝ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5e7edb0-a83f-434c-a309-734c59ebf0e8,1002,ĐAU BỤNG - TIÊU CHẢY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040273b-cc1b-4229-9d5e-12f8c9bccab5,3882,DẠI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833b8b8-38cd-b23d-c5e0-3a18fe131aee,3951,HỖ TRỢ ĐIỀU TRỊ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94acde88-e893-4b7a-b65a-7b1efbb75be5,881,THUỐC TRỊ SỐT RÉT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a554d7c8-8420-436e-8486-666f6076f46d,3889,TẢ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c5f5156-be00-499d-bf4a-f5fef2486f0d,865,THUỐC KHÁNG SINH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe05cc2-3ebd-e24f-4bc1-3a18fe122e5e,3946,CHĂM SÓC MẮT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f61ff69b-36dc-4cdd-a0f1-4fc5f65a8859,1092,THUỐC ĐIỀU HÒA KINH NGUYỆT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51304f42-49fd-fcd9-6917-3a2008bcc2fb,4006,KIT TEST CÚM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d50a2c45-aafd-44e0-99dd-2b7c9c6a1f89,830,CỒN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddd4da6c-4772-46f7-bdf9-15aa014fd116,857,"VIÊN NGẬM TRỊ HO, VIÊM HỌNG",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131a865-cd8c-bb67-7da0-3a1d47bb92e7,3990,CHỨC NĂNG PHỔI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108f963a-9db8-406e-84ac-65e7be5ef36c,1125,CẤP CỨU GIẢI ĐỘC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20f38817-8ee0-40a5-a051-50fbaa4cd9d8,1080,SIRO TRỊ HO CẢM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ed7614-ea27-4695-b739-c593c3d6b596,3870,Vật Phẩm Khuyến Mãi,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abc11ad9-53b1-4611-8d01-fd257070479a,876,THUỐC TRỊ RỐI LOẠN CƯƠNG DƯƠNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9552f203-8c11-49b3-9d38-7ba596c7efac,872,THUỐC NỘI TIẾT TỐ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27b72c5-9625-4a1a-bea0-5443e4de7f1b,3881,CÚM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4272062e-853a-443a-8c63-fae1cee2a6bf,850,THUỐC TRỊ GIUN SÁN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667534b4-d1c8-4abf-bb69-2789d121320c,1000,ĐAU NHỨC XƯƠNG KHỚP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ac8b1e6-94e6-4a3b-969f-b26fe0d75039,811,TRANG THIẾT BỊ Y TẾ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee503e0-02a0-4033-87a3-130afe301dcd,3902,VIÊM NÃO NHẬT BẢN THẾ HỆ MỚI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf00ce97-736b-4e49-a8c6-f36447886ef4,1094,THUỐC ĐẶT HẬU MÔN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf91f9df-8eb6-e34e-2aaf-3a1d47b97895,3984,NGUY CƠ UNG THƯ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ee4c08a-793e-4f0a-8cfd-222171a2f65b,1111,THUỐC HỖ TRỢ CAI NGHIỆN MA TÚY,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33a7338-81c3-4933-b05e-9ec82c81e61b,3887,SỞI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4007ef9-142a-47b1-832b-c8bb4562f77f,846,THUỐC TRỊ MỠ MÁU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b992dace-9e59-4f49-9e20-2b5b9e1d6cf4,913,CAO XOA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daee1ff3-fd71-a019-149b-3a114cf4b120,3920,"BẠCH HẦU, HO GÀ, UỐN VÁN",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2db7d729-172a-4979-a871-7e485f589871,3883,DỊCH VỤ TIÊM CHỦNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933a4886-dc44-414a-b276-5f0a58ed8dee,866,THUỐC KHÁNG VIÊM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7229127-ba9f-740b-effd-3a126f3b2f50,3924,UNG THƯ DO HPV 9 CHỦNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aed935a-f54a-4c78-b533-478b5eb5f418,3849,HÀNH CHÍNH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5712403c-2d68-4099-8111-9c3ac356068a,1006,TRÒNG KÍNH,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95dcc4f2-0111-83f0-e0f9-3a1d1216aed0,3958,DỊCH VỤ XÉT NGHIỆM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cd31c1e-86aa-4766-5c86-3a0eed71985e,3905,UỐN VÁN HẤP PHỤ (TT),2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a993ef5b-37f5-49db-89ba-9314e4e8148a,868,MÁY CÁC LOẠI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad118548-55c7-4905-8697-405295bcfd84,1001,CẢM - HO KHAN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1fc1c60-8d78-4673-a02c-92739eebd453,1024,THUỐC NHỎ MẮT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396ee3f-8821-9c5b-c36e-3a1d47b5269c,3979,Chức năng Gan,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371c386a-ce04-4e40-8a1b-a97bbba94f82,3896,VIÊM GAN B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab0ae57d-2fd7-fe81-e693-3a19084111c6,3952,CÂN ĐIỆN TỬ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b7e6f9e-83ef-43fd-80a1-c032e2e1fbc2,909,THUỐC XƯƠNG KHỚP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b00288d6-879f-42a7-ab05-3a1908e7da87,3953,CHĂM SÓC RĂNG MIỆNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc3583be-1072-cf25-63c5-3a12d46fda20,3927,SỐT XUẤT HUYẾT,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10d1cafc-8a9d-48ea-8e74-757d221b6912,834,THUỐC TRỊ ĐAU NỬA ĐẦU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32e65484-d2b0-1315-5685-3a0fe5d2ed0d,3906,3 TRONG 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33cc6aec-1119-4a3d-9951-bf7a42035837,1041,MỠ MÁU,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c7e9e3d-2d56-4d1e-8d77-4c0a46beef93,1054,THẦN KINH NÃO,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ee119e-acff-4a00-86cc-57239f33ee56,3852,KIT TEST COVID,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb05d72a-ac51-49be-a458-e09011893a79,1087,SIRO TRỊ SỔ MŨI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67fd35bd-07c3-e169-72de-3a1d0345cf54,3957,XÉT NGHIỆM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87fed1a5-f754-e214-306e-3a1ea46aaf61,4000,NÃO MÔ CẦU AC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bc724bd-a2b8-4629-a045-a3e2b65d4917,3845,HÀNG TẶNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fba1a074-2e95-4bb6-a34e-e936b2a562ea,818,TÀI SẢN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cead262-78e8-43e5-860e-6885d084d49a,3878,BẠCH HẦU – UỐN VÁN – HO GÀ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f815854-992e-3552-781f-3a14b37b6a82,3937,BÀN CHẢI ĐIỆN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b157a7f2-9c4b-4ffc-84db-50f26fc42261,3901,VIÊM NÃO NHẬT BẢN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0e4cd28-e97b-43c1-8555-93772d7f668e,1056,HÔ HẤP XOANG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05bb364e-9138-4692-8bb6-1e0d7b98f176,1102,THUỐC NHỎ TAI,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16269929-bfa1-4404-97f9-f300ef70cf8e,862,THUỐC CHỐNG DỊ ỨNG,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39c24ad6-6b0f-4413-a140-9bb7d336ebe4,3888,SỞI – QUAI BỊ – RUBELLA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
